l3,geo_f,i_1y,i_wiu,ipm_1y,ipm_wiu,o_Q1_wiu,o_Q5_wiu,pm,qs_Q1,qs_Q5
0732: Passenger transport by ...,Greece,0.159090856713442,0.149503840759968,0.00138496679346928,0.00130150694531511,0.00186363941086096,0.00074448029492182,0.00870550842506252,0.011175,0.00993333333333333
0611: Pharmaceutical products,Greece,0.058256253959754,0.0501687325317877,0.00127502353019023,0.0010980162662371,0.000736156643138344,0.00017883081294854,0.0218864661478417,0.025667037037037,0.0138740740740741
0734: Passenger transport by ...,Greece,0.2523627963332,0.231689708208162,0.000810953387455071,0.000744521603183583,0.00134873001984553,0.000538786053295922,0.00321344270723784,0.004125,0.00366666666666667
"0121: Coffee, tea and cocoa",Greece,0.141594779728108,0.104790554231199,0.000860376328713175,0.000636741781768951,0.000616973647758134,0.000231062364065593,0.00607632802823156,0.00567272727272727,0.00472727272727273
"0118: Sugar, jam, honey, choc...",Greece,0.0616875140436477,0.0422220509808415,0.000673979593246052,0.000461305682150633,0.000523705118183259,0.000186045622235316,0.0109257052046087,0.0103342105263158,0.00816894736842105
0119: Food products n.e.c.,Greece,0.125006765337132,0.0918014517732801,0.000509796455895897,0.000374380175616102,0.000350431557022963,0.000124490395097521,0.00407815092664002,0.00385736842105263,0.00304915789473684
"0122: Mineral waters, soft dr...",Greece,0.0471241506400946,0.0420522072354508,0.000378301566871684,0.000337585201462463,0.000415805010801035,0.000155722840246284,0.00802776414499054,0.00749454545454545,0.00624545454545455
0454: Solid fuels,Greece,0.159076396704781,0.122923134959962,0.000412664003230519,0.00031887793546369,0.000349349024429759,8.76286587915734e-05,0.00259412465820655,0.002983125,0.001665
0531: Major household applian...,Greece,0.0735750077863431,0.0535238760234653,0.000410956714598051,0.000298960161948356,0.000250035932583334,0.000140461170166621,0.00558554768748978,0.00478,0.005975
0113: Fish and seafood,Greece,0.0404526776496972,0.0252524907839735,0.000443392129231998,0.00027678651470433,0.000124346421922135,4.41739189402831e-05,0.0109607609432331,0.0103673684210526,0.00819515789473684
0942: Cultural services,Greece,0.0329432178433411,0.0404276533128796,0.000208642689372162,0.000256044638757399,0.000359191570166119,0.00016142469680498,0.00633340344481058,0.00542,0.00542
0721: Spare parts and accesso...,Greece,0.0976499507932611,0.0665457637192879,0.000367422516948633,0.000250388369880234,9.02053029498121e-05,9.04337538819514e-05,0.00376264927902031,0.00161,0.00359153846153846
0212: Wine,Greece,0.0604132622265645,0.0495802273071115,0.000297908301895466,0.000244488722844669,0.000190204248390635,0.000108792612858087,0.00493117389983407,0.00357076923076923,0.00454461538461539
0213: Beer,Greece,0.0961250799986299,0.0762588195797562,0.000284181042319911,0.000225449079829843,0.00014820495389436,8.47699476173932e-05,0.00295636729065881,0.00214076923076923,0.00272461538461538
0411: Actual rentals paid by ...,Greece,0.0108177815948076,0.00522061574227584,0.000442429544764153,0.000213514631073003,0.000411237452272843,2.76159891414967e-05,0.0408983617284816,0.0895588235294118,0.0133823529411765
1112: Canteens,Greece,0.0232823955658705,0.0209656559767604,0.000179015825122611,0.00016120266461834,7.1391897986714e-05,3.75223345054704e-05,0.00768889200495454,0.0060659375,0.0070940625
0612: Other medical products,Greece,0.0404758637923908,0.0297546902774297,0.00019297193703166,0.000141857879749367,0.000164628105276109,3.9992273621542e-05,0.00476758045292014,0.00559111111111111,0.00302222222222222
0712: Motor cycles,Greece,0.0691508278214319,0.0396528240034473,0.000236757023436859,0.000135762432319171,5.53252328905484e-05,5.85030036848406e-05,0.00342377713898432,0.00160677419354839,0.00378064516129032
0562: Domestic services and h...,Greece,0.035323873054987,0.0128164461020193,0.000319895319096203,0.000116066579366951,0.000112627180463284,4.63979181890433e-05,0.00905606581130664,0.00808695652173913,0.00741304347826087
0954: Stationery and drawing ...,Greece,0.0973500227381157,0.0579161561682029,0.000187697232370341,0.000111666149801976,5.35977962273557e-05,5.62040436248751e-05,0.0019280656243427,0.00099,0.00231
0735: Combined passenger tran...,Greece,8.41674332345832e-05,0.0138955508744025,6.69775199616153e-07,0.00011057596748543,0.000158805234836342,6.34389718188402e-05,0.00795765266774171,0.010215,0.00908
0511: Furniture and furnishings,Greece,0.0791437746919002,0.0319436392389596,0.000272820275469286,0.000110114440340895,2.38894885859878e-05,4.29448102029301e-05,0.00344714763140059,0.001475,0.0059
0921: Major durables for outd...,Greece,0.0347664022972232,0.0258096306818221,0.000142595143685589,0.000105858753059426,5.39643849656785e-05,9.7008785337842e-05,0.0041015214190563,0.001404,0.005616
0211: Spirits,Greece,0.00195790254272432,0.0216310763841754,9.12855073204567e-06,0.000100853016865152,0.000103939066226617,5.94508413376752e-05,0.00466241323704691,0.00337615384615385,0.00429692307692308
0621: Medical services,Greece,0.0156598876715959,0.0126525469606096,0.000119309247258414,9.63969784093744e-05,8.16824107320551e-05,5.36515951923438e-05,0.00761878052770572,0.00498588235294118,0.00728705882352941
0723: Maintenance and repair ...,Greece,0.0229941989564531,0.0169403854130057,0.000119837022769614,8.82868481876246e-05,5.60136268487363e-05,5.61554850859756e-05,0.00521161980882937,0.00223,0.00497461538461539
1211: Hairdressing salons and...,Greece,0.013162517456186,0.0111616872350606,9.44376559173878e-05,8.00822169521047e-05,6.95726814411957e-05,3.46167465409271e-05,0.00717474117179649,0.00592827586206897,0.00656344827586207
0552: Small tools and miscell...,Greece,0.0406520186972128,0.0389773461311147,7.60046155735592e-05,7.28735817731e-05,6.78369491045163e-05,3.04866813447403e-05,0.00186963939330202,0.0016,0.0016
0736: Other purchased transpo...,Greece,0.00765465634413798,0.00839336189098949,6.59221029426919e-05,7.2283854654926e-05,,,0.00861202645539742,,
1232: Other personal effects,Greece,0.0120893370410371,0.0181346424431579,4.70418709792862e-05,7.05652846943324e-05,3.4827170574909e-05,1.56517187973814e-05,0.00389118698730982,0.00333,0.00333
0934: Pets and related products,Greece,0.0875237265758908,0.0597934269586053,0.000100228156821114,6.84726897326804e-05,3.0345613863834e-05,3.18212002260654e-05,0.00114515412839749,0.00042,0.00098
"0933: Gardens, plants and flo...",Greece,0.0412341240428902,0.0299702111853788,9.1066038515813e-05,6.61895570594848e-05,2.03829185522983e-05,2.13740587142079e-05,0.00220851153333801,0.00081,0.00189
0444: Other services relating...,Greece,0.00990278556884805,0.00888273231618264,6.69998462731429e-05,6.00984132729177e-05,4.78363689847736e-05,1.45880626721291e-05,0.00676575755451167,0.00736909090909091,0.00500045454545455
0941: Recreational and sporti...,Greece,0.0292887463062412,0.0103899557470735,0.000168385136164326,5.97333219701342e-05,5.39616037664352e-05,2.42509464325087e-05,0.0057491411344037,0.00492,0.00492
0622: Dental services,Greece,0.00816147265098044,0.00692439658127442,6.63766968739908e-05,5.63156421109046e-05,5.98537085858938e-05,3.93138120561209e-05,0.00813293136086377,0.00532235294117647,0.00777882352941177
0431: Materials for the maint...,Greece,0.0823196984441874,0.0499989609141809,9.04210387453974e-05,5.49195158327257e-05,2.10932931597677e-05,2.52788297257594e-05,0.00109841314356493,0.000564,0.001504
0623: Paramedical services,Greece,0.0185462860984567,0.0156396446593314,5.74302486163618e-05,4.84295710897991e-05,2.28536128166157e-05,1.50109769353128e-05,0.00309659024515647,0.00202647058823529,0.00296176470588235
0442: Refuse collection,Greece,0.00396443072245933,0.0077978593745005,2.16339380143087e-05,4.25529964230496e-05,1.68776321449308e-05,5.14696162590769e-06,0.00545700997920026,0.00594363636363636,0.00403318181818182
1254: Total,Greece,0.00339238948659526,0.00373356297319871,2.75900708437951e-05,3.03648113924876e-05,2.8258079519392e-05,3.30186896734743e-05,0.00813293136086377,0.00386666666666667,0.0100533333333333
0731: Passenger transport by ...,Greece,8.79272577698487e-05,0.0138290027164325,1.43843231762589e-07,2.26233422176325e-05,,,0.00163593446913926,,
"0314: Cleaning, repair and hi...",Greece,0.0319125682449819,0.0232797789144543,3.09512160173584e-05,2.2578485707772e-05,1.34253088197815e-05,7.48151951863118e-06,0.000969875435275421,0.000741071428571429,0.000918928571428571
0432: Services for the mainte...,Greece,0.0174759546883267,0.0145496143631039,2.65474083231961e-05,2.21020573886221e-05,1.1444545557806e-05,1.37154836967933e-05,0.00151908200705789,0.00078,0.00208
0441: Water supply,Greece,0.00272607497180566,0.00283095414135426,1.67556549016076e-05,1.74002883726231e-05,8.13757164356617e-06,2.48161404501813e-06,0.00614643950548038,0.00669454545454545,0.00454272727272727
0713: Bicycles,Greece,0.0420500957887122,0.0193629522821883,2.99733090643792e-05,1.38019127487612e-05,,,0.000712800018696394,,
"0932: Equipment for sport, ca...",Greece,0.027216820071464,0.0194616597480666,1.90821146122583e-05,1.36448571465096e-05,8.08675467698655e-08,8.47998135447666e-08,0.000701114772488256,0.000257142857142857,6e-04
0724: Other services in respe...,Greece,0.00611923440128415,0.00294795431412642,1.67321139767287e-05,8.06073184119263e-06,3.4633631983157e-06,3.47213439607369e-06,0.0027343476127042,0.00117,0.00261
"1231: Jewellery, clocks and w...",Greece,0.0587084543532717,0.0324220970452274,1.23484093851094e-05,6.81948335803703e-06,,,0.000210334431746477,,
0613: Therapeutic appliances ...,Greece,0.0129393927220647,0.00883549218264967,8.31599943576103e-06,5.67846958383851e-06,5.38664922905738e-06,1.30855147430888e-06,0.000642688541447568,0.000753703703703704,0.000407407407407407
0443: Sewerage collection,Greece,0.00272607497180566,0.00283095414135426,5.09677715638255e-06,5.29286338330741e-06,2.47530696382241e-06,7.54863587838213e-07,0.00186963939330202,0.00203636363636364,0.00138181818181818
0551: Major tools and equipment,Greece,0.0305706897841347,0.0312204791966284,3.2150343319219e-06,3.28337087533777e-06,,,0.000105167215873238,,
0512: Carpets and other floor...,Greece,0.0380172515333614,0.0108161653980852,9.77330077512856e-06,2.78057022550041e-06,,,0.000257075416579027,,
0914: Recording media,Greece,0.00937593791316926,0.00657116097840849,3.28680428842784e-06,2.30356901718029e-06,,,0.000350557386244128,,
0953: Miscellaneous printed m...,Greece,0.0201532168828367,0.00806125901174526,4.70990602323884e-06,1.88395592599623e-06,,,0.000233704924162752,,
0311: Clothing materials,Greece,0.0446990203036266,0.0232479704736646,2.61159528755209e-06,1.35829129412142e-06,,,5.8426231040688e-05,,
0322: Repair and hire of foot...,Greece,0.01639606623083,0.00752124265516252,1.72432863676961e-06,7.90988149950486e-07,,,0.000105167215873238,,
"0915: Repair of audio-visual,...",Greece,0.00726145882567431,0.00564666722320051,8.4851934208258e-08,6.59826967585186e-08,,,1.16852462081376e-05,,
1253: Total,Greece,8.87050433107106e-11,1.18962617534635e-11,3.2236402427763e-13,4.32323424867038e-14,-2.70310479564872e-14,-3.15849413408139e-14,0.0036341115707308,0.00172777777777778,0.00449222222222222
0923: Maintenance and repair ...,Greece,0,-8.88178419700125e-16,0,-7.26500845766538e-20,,,8.17967234569633e-05,,
0952: Newspapers and periodicals,Greece,1.9002204270091e-06,-1.06707595579625e-05,4.55193142556342e-09,-2.5561542795839e-08,-8.70665873189457e-09,-9.13002887504065e-09,0.00239547547266821,0.00123,0.00287
0935: Veterinary and other se...,Greece,0.00247598404543714,-0.00124682100197782,4.0505476449695e-07,-2.03971745398226e-07,,,0.000163593446913926,,
0533: Repair of household app...,Greece,0.000842160256551372,-0.000714643151151551,3.83793147835933e-07,-3.25680465714442e-07,,,0.000455724602117367,,
0313: Other articles of cloth...,Greece,0.082169260710828,-0.00245776457400704,5.08889062337737e-05,-1.52213796095227e-06,,,0.000619318049031293,,
0532: Small electric househol...,Greece,-0.0336552062881965,-0.00302541950622348,-2.12365460698148e-05,-1.90904967790867e-06,,,0.000631003295239431,,
0912: Photographic and cinema...,Greece,-0.0356769698507807,-0.0191862742798972,-3.75204759000008e-06,-2.01776704899711e-06,,,0.000105167215873238,,
0922: Musical instruments and...,Greece,0.0521474360286265,-0.0036669124344384,4.93578059585261e-05,-3.47075074422761e-06,-2.51837665867538e-06,-4.52714620645914e-06,0.000946504942859146,0.000324,0.001296
0951: Books,Greece,-0.0129955178062071,-0.00674527197469854,-3.31045698865731e-05,-1.71827957008143e-05,-2.44470978195176e-05,-2.56358628351304e-05,0.002547383673374,0.001308,0.003052
"0931: Games, toys and hobbies",Greece,-0.000214323520558279,-0.00563683118574787,-7.51326931775501e-07,-1.97603280717516e-05,-1.82357443480218e-05,-1.91224759786892e-05,0.00350557386244128,0.00128571428571429,0.003
1212: Electrical appliances f...,Greece,-0.0634725502773428,-0.0601035645036832,-3.26344646077623e-05,-3.09022977653376e-05,,,0.000514150833158055,,
0820: Total,Greece,-0.0990905739836819,-0.0633171827428268,-0.00013431613945298,-8.58257168684465e-05,-8.50862188138919e-05,-3.82386954904384e-05,0.00135548856014396,0.00116,0.00116
0913: Information processing ...,Greece,-0.0399062773003182,-0.0198208401438327,-0.000288648784137242,-0.000143367454825217,-1.88625330798822e-05,-1.41283878218787e-05,0.00723316740283718,0.003714,0.00619
0911: Equipment for the recep...,Greece,-0.0828667496611977,-0.0579742702496914,-0.000339879748662979,-0.000237782711183268,-0.000187152301989404,-0.000140180552265474,0.0041015214190563,0.002106,0.00351
0312: Garments,Greece,0.0513600990253345,-0.00822091269621383,0.00223557887388547,-0.000357836123692965,-0.00130666670251639,-0.000728165926791763,0.0435275421253126,0.0332589285714286,0.0412410714285714
0830: Total,Greece,-0.0187940456617671,-0.0076118937588161,-0.00105326419165948,-0.000426589105462643,-0.000361536671782561,-0.000145375599870981,0.056042440814228,0.0506244444444445,0.0452955555555556
0321: Shoes and other footwear,Greece,-0.0186680168391928,-0.0219339431586068,-0.0004210109198584,-0.000494665805418578,-0.000631956509564881,-0.00039051141530685,0.0225525251817056,0.01544,0.02123
0116: Fruit,Greece,-0.030555710394281,-0.0365682464130207,-0.00089548390554648,-0.00107169087854187,-0.000184366402963651,-6.54959460347621e-05,0.0293065974900091,0.02772,0.021912
0451: Electricity,Greece,0.321004386605807,-0.100968319686283,0.0160093332636143,-0.0050355557318593,0.00196785834953841,0.000493606038097071,0.0498726308163313,0.05735125,0.03201
00: Total,Spain,0.0901283547163598,0.048116458850864,0.0901283547163598,0.048116458850864,0.0514361611048699,0.0214958755530722,1,1,1
"1111: Restaurants, cafés and ...",Spain,0.0686922256847005,0.043541428294511,0.00895316115060466,0.00567507342151938,0.00268015739728823,0.00214680936306287,0.130337328007102,0.0729062068965517,0.139736896551724
0112: Meat,Spain,0.119645810044981,0.0846464889426757,0.00724751971854807,0.00512744322168294,0.00502329524959757,0.00158308157003211,0.0605747891699956,0.0632276582278481,0.0476798734177215
0111: Bread and cereals,Spain,0.190840695496517,0.117308356245844,0.00659641329862018,0.0040547661973569,0.00382743367661919,0.00120620815877018,0.0345650244118953,0.0360787974683544,0.0272069620253165
0722: Fuels and lubricants fo...,Spain,0.157416118637976,0.065079889772186,0.00966994710141849,0.00399780592297849,0.00704207923095289,0.00337216603968008,0.0614292055037728,0.0466189473684211,0.0534175438596491
"0114: Milk, cheese and eggs",Spain,0.200410970568576,0.13267385400909,0.00593316100174169,0.00392780562024249,0.00351329538262951,0.00110720809627212,0.0296049711495783,0.0309015189873418,0.0233027848101266
0453: Liquid fuels,Spain,0.735715004795886,0.445759036517659,0.00496354552725143,0.003007340148721,0.0046320863140233,0.0012905415025605,0.00674656014203285,0.0076353488372093,0.00509023255813954
